Date,Price,Open,High,Low,Vol.,Change %
5/17/2019,97.289,97.16,97.315,97.135,0.03K,0.15%
5/16/2019,97.143,96.845,97.105,96.76,0.04K,0.31%
5/15/2019,96.846,96.82,96.95,96.75,0.03K,0.06%
5/14/2019,96.792,96.62,96.8,96.575,0.07K,0.21%
5/13/2019,96.585,96.54,96.605,96.3,0.12K,-0.01%
5/10/2019,96.59,96.63,96.65,96.39,0.13K,-0.04%
5/9/2019,96.629,96.83,96.895,96.49,0.05K,-0.23%
5/8/2019,96.853,96.71,96.85,96.67,0.02K,-0.01%
5/7/2019,96.864,96.7,96.925,96.61,0.07K,0.14%
5/6/2019,96.733,96.8,96.865,96.71,0.06K,0.01%
5/3/2019,96.72,97.015,97.28,96.69,0.10K,-0.34%
5/2/2019,97.046,96.85,97.06,96.795,0.03K,0.18%
5/1/2019,96.87,96.695,96.905,96.42,0.09K,0.22%
4/30/2019,96.661,97.025,97.025,96.65,0.10K,-0.39%
4/29/2019,97.041,97.22,97.275,97.035,0.03K,-0.15%
4/26/2019,97.186,97.335,97.435,97.05,0.04K,-0.20%
4/25/2019,97.379,97.235,97.5,97.2,0.09K,0.07%
4/24/2019,97.315,96.75,97.26,96.745,0.13K,0.56%
4/23/2019,96.77,96.45,96.89,96.45,0.09K,0.37%
4/22/2019,96.41,96.515,96.525,96.485,0.02K,-0.20%
4/18/2019,96.606,96.15,96.61,96.115,0.25K,0.50%
4/17/2019,96.128,96.23,96.23,95.97,0.08K,0.01%
4/16/2019,96.122,96,96.165,95.98,0.10K,0.09%
4/15/2019,96.031,95.95,96.045,95.89,0.10K,-0.04%
4/12/2019,96.073,96.145,96.145,95.84,0.07K,-0.21%
4/11/2019,96.279,96.045,96.26,96.01,0.17K,0.25%
4/10/2019,96.038,96.16,96.305,95.945,0.08K,-0.06%
4/9/2019,96.091,96.11,96.11,95.975,0.03K,-0.04%
4/8/2019,96.13,96.39,96.415,96.08,0.15K,-0.37%
4/5/2019,96.487,96.37,96.55,96.355,0.06K,0.09%
4/4/2019,96.405,96.17,96.415,96.115,0.33K,0.26%
4/3/2019,96.152,96.25,96.255,96.05,0.02K,-0.27%
4/2/2019,96.408,96.395,96.57,96.35,0.13K,0.13%
4/1/2019,96.284,96.26,96.32,96.105,0.09K,-0.05%
3/29/2019,96.33,96.22,96.375,96.11,0.07K,0.08%
3/28/2019,96.249,95.885,96.3,95.855,0.42K,0.50%
3/27/2019,95.773,95.8,96,95.75,0.04K,0.06%
3/26/2019,95.715,95.53,95.72,95.52,0.01K,0.16%
3/25/2019,95.558,95.65,95.65,95.475,0.10K,-0.09%
3/22/2019,95.641,95.29,95.765,95.255,0.02K,0.17%
3/21/2019,95.477,94.845,95.375,94.78,0.03K,0.82%
3/20/2019,94.696,95.47,95.47,94.815,0.04K,-0.65%
3/19/2019,95.316,95.365,95.375,95.275,0.03K,-0.69%
3/18/2019,95.983,95.995,96.09,95.83,7.96K,-0.07%
3/15/2019,96.05,96.195,96.25,95.935,14.74K,-0.20%
3/14/2019,96.239,95.955,96.27,95.94,21.70K,0.27%
3/13/2019,95.982,96.46,96.46,95.81,21.02K,-0.41%
3/12/2019,96.379,96.49,96.725,96.275,9.91K,-0.29%
3/11/2019,96.659,96.78,96.895,96.6,8.94K,-0.10%
3/8/2019,96.759,97.06,97.09,96.54,7.57K,-0.37%
3/7/2019,97.123,96.285,97.16,96.27,5.69K,0.85%
3/6/2019,96.304,96.325,96.45,96.23,1.40K,0.01%
3/5/2019,96.295,96.11,96.435,96.1,0.96K,0.20%
3/4/2019,96.1,95.85,96.245,95.795,0.74K,0.14%
3/1/2019,95.965,95.645,95.98,95.5,1.48K,0.43%
2/28/2019,95.558,95.535,95.7,95.24,0.21K,-0.01%
2/27/2019,95.563,95.425,95.58,95.305,0.20K,0.18%
2/26/2019,95.39,95.79,95.835,95.365,0.20K,-0.42%
2/25/2019,95.796,95.835,95.985,95.69,2.27K,-0.09%
2/22/2019,95.882,95.99,96.135,95.82,2.95K,-0.08%
2/21/2019,95.958,95.835,96.03,95.72,0.55K,0.18%
2/20/2019,95.789,95.85,95.96,95.61,0.19K,-0.06%
2/19/2019,95.844,96.18,96.395,95.77,0.17K,-0.39%
2/18/2019,96.22,96.25,96.25,96.02,0.63K,0.00%
2/15/2019,96.22,96.355,96.685,96.145,0.16K,-0.07%
2/14/2019,96.285,96.485,96.575,96.285,0.30K,-0.13%
2/13/2019,96.408,96,96.445,95.93,0.14K,0.45%
2/12/2019,95.973,96.37,96.42,95.97,0.16K,-0.37%
2/11/2019,96.327,95.895,96.365,95.89,0.16K,0.45%
2/8/2019,95.891,95.83,95.95,95.74,0.09K,0.13%
2/7/2019,95.764,95.66,95.91,95.655,0.09K,0.14%
2/6/2019,95.627,95.335,95.65,95.275,0.15K,0.35%
2/5/2019,95.292,95.02,95.32,95.02,0.09K,0.25%
2/4/2019,95.05,94.83,95.115,94.825,0.07K,0.28%
2/1/2019,94.78,94.805,95,94.6,0.07K,-0.01%
1/31/2019,94.794,94.57,94.8,94.38,0.12K,0.29%
1/30/2019,94.516,94.965,95.14,94.445,0.07K,-0.49%
1/29/2019,94.986,94.83,95,94.83,0.10K,0.09%
1/28/2019,94.904,94.895,95.06,94.79,0.16K,-0.05%
1/25/2019,94.95,95.68,95.695,94.92,0.28K,-0.86%
1/24/2019,95.777,95.185,95.84,95.185,0.28K,0.56%
1/23/2019,95.247,95.465,95.515,95.2,0.20K,-0.21%
1/22/2019,95.444,95.585,95.625,95.415,0.02K,-0.04%
1/21/2019,95.478,95.44,95.55,95.43,0.04K,0.00%
1/18/2019,95.478,95.16,95.515,95.16,0.08K,0.30%
1/17/2019,95.188,95.205,95.375,95.125,0.08K,0.03%
1/16/2019,95.157,95.23,95.23,95.09,0.03K,0.00%
1/15/2019,95.155,94.64,95.36,94.64,0.22K,0.48%
1/14/2019,94.702,94.755,94.795,94.635,0.07K,-0.06%
1/11/2019,94.761,94.535,94.85,94.285,0.22K,0.14%
1/10/2019,94.625,94.28,94.69,94.15,0.08K,0.35%
1/9/2019,94.295,94.9,94.925,94.2,0.14K,-0.71%
1/8/2019,94.974,94.81,95.1,94.785,0.11K,0.25%
1/7/2019,94.738,95.08,95.08,94.745,0.11K,-0.54%
1/4/2019,95.25,95.33,95.67,95.21,0.09K,-0.14%
1/3/2019,95.383,95.805,95.805,95.32,0.16K,-0.55%
1/2/2019,95.913,95.08,96.01,95,0.20K,0.71%
12/31/2018,95.235,95.525,95.525,95.13,0.02K,-0.24%
12/28/2018,95.46,95.47,95.47,95.255,0.02K,-0.04%
12/27/2018,95.496,95.745,95.88,95.445,0.16K,-0.59%
12/26/2018,96.063,95.545,96.13,95.545,0.06K,0.58%
12/24/2018,95.507,95.825,95.825,95.43,0.03K,-0.45%
12/21/2018,95.935,95.38,96.01,95.365,0.20K,0.73%
12/20/2018,95.243,95.99,96,95.16,0.25K,-0.79%
12/19/2018,95.999,95.87,96.02,95.595,0.04K,-0.06%
12/18/2018,96.06,96.085,96.145,95.83,0.02K,-0.51%
12/17/2018,96.55,96.89,96.94,96.505,12.70K,-0.37%
12/14/2018,96.91,96.56,97.195,96.555,22.67K,0.38%
12/13/2018,96.541,96.555,96.775,96.345,22.38K,0.04%
12/12/2018,96.503,96.835,96.945,96.335,19.38K,-0.34%
12/11/2018,96.833,96.625,96.995,96.31,14.27K,0.18%
12/10/2018,96.663,96.1,96.68,95.775,17.81K,0.75%
12/7/2018,95.941,96.215,96.35,95.925,2.31K,-0.29%
12/6/2018,96.224,96.4,96.61,95.945,3.06K,-0.23%
12/5/2018,96.445,96.37,96.59,96.2,0.74K,0.11%
12/4/2018,96.337,96.3,96.5,95.75,1.15K,-0.07%
12/3/2018,96.404,96.5,96.53,96.09,0.63K,-0.26%
11/30/2018,96.656,96.195,96.685,96.12,0.48K,0.52%
11/29/2018,96.159,96.235,96.38,96,0.33K,0.01%
11/28/2018,96.151,96.77,96.9,96.065,0.83K,-0.60%
11/27/2018,96.735,96.375,96.85,96.33,0.24K,0.32%
11/26/2018,96.429,96.27,96.43,96.04,0.23K,0.16%
11/23/2018,96.275,95.765,96.3,95.755,0.24K,0.25%
11/22/2018,96.035,96.035,96.04,95.69,0.06K,0.00%
11/21/2018,96.035,96.165,96.195,95.82,0.29K,-0.14%
11/20/2018,96.166,95.565,96.19,95.385,0.48K,0.68%
11/19/2018,95.516,95.72,95.855,95.42,0.30K,-0.26%
11/16/2018,95.763,96.265,96.32,95.7,0.32K,-0.48%
11/15/2018,96.221,96.235,96.65,96.055,0.31K,0.15%
11/14/2018,96.074,96.315,96.655,96.07,0.30K,-0.50%
11/13/2018,96.559,96.83,96.875,96.335,0.36K,-0.25%
11/12/2018,96.802,96.29,96.93,96.24,0.35K,0.66%
11/9/2018,96.169,95.915,96.23,95.885,0.15K,0.19%
11/8/2018,95.985,95.42,96,95.355,0.13K,0.77%
11/7/2018,95.247,95.2,95.67,94.91,0.35K,-0.32%
11/6/2018,95.557,95.54,95.65,95.425,0.16K,0.04%
11/5/2018,95.523,95.62,95.89,95.545,0.11K,-0.27%
11/2/2018,95.783,95.595,95.845,95.25,0.48K,0.27%
11/1/2018,95.526,96.175,96.175,95.435,0.20K,-0.85%
10/31/2018,96.341,96.225,96.405,96.1,0.07K,0.11%
10/30/2018,96.231,95.865,96.225,95.865,0.20K,0.45%
10/29/2018,95.8,95.62,95.9,95.58,0.11K,0.23%
10/26/2018,95.578,95.815,96.07,95.51,0.10K,-0.34%
10/25/2018,95.9,95.55,95.925,95.43,0.25K,0.29%
10/24/2018,95.627,95.16,95.735,95.16,0.22K,0.49%
10/23/2018,95.158,95.185,95.355,95.02,0.09K,-0.04%
10/22/2018,95.194,94.875,95.285,94.64,0.39K,0.33%
10/19/2018,94.878,95.135,95.245,94.715,0.31K,-0.22%
10/18/2018,95.083,94.805,95.16,94.675,0.38K,0.36%
10/17/2018,94.742,94.27,94.75,94.27,0.35K,0.57%
10/16/2018,94.203,94.295,94.295,93.955,0.09K,-0.02%
10/15/2018,94.219,94.45,94.505,94.105,0.09K,-0.17%
10/12/2018,94.376,94.17,94.445,94.15,0.22K,0.20%
10/11/2018,94.191,94.555,94.575,94.165,0.29K,-0.48%
10/10/2018,94.642,94.775,94.91,94.545,0.14K,-0.18%
10/9/2018,94.816,94.855,95.185,94.81,0.09K,-0.09%
10/8/2018,94.906,94.735,95.13,94.735,0.02K,0.14%
10/5/2018,94.775,94.875,94.99,94.65,0.08K,-0.10%
10/4/2018,94.872,95.165,95.195,94.7,0.12K,0.00%
10/3/2018,94.871,94.64,95.2,94.42,0.10K,0.28%
10/2/2018,94.61,94.36,94.815,94.36,0.23K,0.22%
10/1/2018,94.399,94.22,94.45,94.185,0.12K,0.20%
9/28/2018,94.207,94.115,94.425,94.035,0.42K,0.24%
9/27/2018,93.984,93.3,94,93.3,0.42K,0.79%
9/26/2018,93.248,93.18,93.45,93.05,0.10K,0.06%
9/25/2018,93.191,93.305,93.425,93.12,0.11K,-0.07%
9/24/2018,93.26,93.325,93.385,92.94,0.05K,-0.01%
9/21/2018,93.273,92.97,93.35,92.9,0.24K,0.31%
9/20/2018,92.981,93.59,93.59,92.92,0.22K,-0.67%
9/19/2018,93.604,93.645,93.8,93.44,0.08K,-0.13%
9/18/2018,93.722,93.65,93.75,93.475,0.06K,-0.38%
9/17/2018,94.076,94.555,94.565,94.005,13.98K,-0.45%
9/14/2018,94.505,94.115,94.575,93.92,26.15K,0.43%
9/13/2018,94.097,94.445,94.545,93.985,33.07K,-0.28%
9/12/2018,94.358,94.74,94.87,94.295,16.10K,-0.50%
9/11/2018,94.83,94.76,94.945,94.475,15.86K,0.12%
9/10/2018,94.72,95.04,95.155,94.595,10.66K,-0.23%
9/7/2018,94.939,94.62,95.03,94.45,2.32K,0.37%
9/6/2018,94.593,94.65,94.77,94.48,1.03K,-0.14%
9/5/2018,94.729,94.925,95.215,94.595,6.55K,-0.26%
9/4/2018,94.98,94.7,95.28,94.695,3.64K,0.32%
9/3/2018,94.673,94.705,94.75,94.545,0.37K,0.00%
8/31/2018,94.673,94.23,94.74,94.09,0.84K,0.43%
8/30/2018,94.264,94.015,94.41,94,0.79K,0.18%
8/29/2018,94.097,94.215,94.4,94.035,0.41K,-0.12%
8/28/2018,94.21,94.275,94.405,93.93,0.90K,-0.07%
8/27/2018,94.274,94.645,94.795,94.19,0.86K,-0.39%
8/24/2018,94.643,95.17,95.17,94.525,0.47K,-0.55%
8/23/2018,95.163,94.69,95.2,94.68,0.48K,0.57%
8/22/2018,94.626,94.68,94.855,94.41,0.90K,-0.10%
8/21/2018,94.725,95.2,95.21,94.545,1.09K,-0.67%
8/20/2018,95.364,95.635,95.89,95.215,0.86K,-0.22%
8/17/2018,95.576,96.1,96.125,95.575,0.47K,-0.58%
8/16/2018,96.136,96.23,96.245,95.805,0.33K,-0.04%
8/15/2018,96.177,96.175,96.45,96.135,0.30K,-0.02%
8/14/2018,96.2,95.83,96.24,95.615,0.52K,0.37%
8/13/2018,95.846,95.81,95.935,95.605,0.33K,0.04%
8/10/2018,95.803,95.075,95.89,94.975,0.51K,0.91%
8/9/2018,94.935,94.52,95.035,94.485,0.22K,0.49%
8/8/2018,94.475,94.56,94.82,94.405,0.15K,-0.17%
8/7/2018,94.636,94.75,94.75,94.415,0.17K,-0.15%
8/6/2018,94.777,94.65,94.93,94.62,0.24K,0.24%
8/3/2018,94.546,94.59,94.75,94.38,0.21K,-0.02%
8/2/2018,94.567,94.04,94.58,93.99,0.17K,0.58%
8/1/2018,94.018,93.91,94.055,93.91,0.03K,0.16%
7/31/2018,93.865,93.755,93.895,93.55,0.08K,0.17%
7/30/2018,93.706,94.035,94.115,93.65,0.13K,-0.37%
7/27/2018,94.055,94.155,94.29,94.035,0.10K,-0.08%
7/26/2018,94.129,93.5,94.125,93.48,0.10K,0.44%
7/25/2018,93.719,93.955,93.99,93.52,0.06K,-0.27%
7/24/2018,93.973,94,94.21,93.76,0.08K,-0.06%
7/23/2018,94.025,93.79,94.025,93.58,0.25K,0.22%
7/20/2018,93.821,94.49,94.62,93.75,0.35K,-0.74%
7/19/2018,94.517,94.375,95,94.3,0.34K,0.12%
7/18/2018,94.401,94.405,94.7,94.32,0.14K,0.12%
7/17/2018,94.284,93.855,94.395,93.66,0.17K,0.45%
7/16/2018,93.862,94.05,94.07,93.75,0.06K,-0.24%
7/13/2018,94.09,94.235,94.57,94.03,0.19K,-0.05%
7/12/2018,94.139,94.08,94.26,93.98,0.20K,0.09%
7/11/2018,94.056,93.495,94.06,93.425,0.14K,0.64%
7/10/2018,93.454,93.335,93.795,93.33,0.18K,0.08%
7/9/2018,93.382,93.34,93.5,93.045,0.17K,0.04%
7/6/2018,93.344,93.72,93.785,93.185,0.19K,-0.48%
7/5/2018,93.798,93.855,93.855,93.51,0.19K,-0.19%
7/4/2018,93.977,93.84,94.025,93.705,0.07K,0.00%
7/3/2018,93.977,94.175,94.27,93.855,0.19K,-0.38%
7/2/2018,94.334,93.885,94.43,93.885,0.10K,0.45%
6/29/2018,93.914,94.2,94.24,93.755,0.15K,-0.78%
6/28/2018,94.651,94.505,94.775,94.365,0.18K,0.13%
6/27/2018,94.524,93.91,94.56,93.84,0.13K,0.66%
6/26/2018,93.901,93.54,94,93.4,0.12K,0.42%
6/25/2018,93.504,93.665,93.895,93.43,0.12K,-0.25%
6/22/2018,93.74,94.03,94.03,93.685,0.10K,-0.24%
6/21/2018,93.969,94.35,94.765,93.93,0.33K,-0.33%
6/20/2018,94.276,94.265,94.425,94.195,0.07K,0.00%
6/19/2018,94.279,93.8,94.515,93.755,0.11K,-0.19%
6/18/2018,94.457,94.495,94.705,94.375,14.94K,0.01%
6/15/2018,94.447,94.62,94.82,94.31,36.26K,0.02%
6/14/2018,94.426,93.14,94.605,92.82,57.03K,1.14%
6/13/2018,93.359,93.44,93.685,93.165,20.81K,-0.05%
6/12/2018,93.406,93.275,93.52,93.05,5.83K,0.26%
6/11/2018,93.165,93.145,93.255,92.915,7.78K,0.05%
6/8/2018,93.117,93.025,93.395,92.96,3.00K,0.19%
6/7/2018,92.941,93.11,93.12,92.76,2.28K,-0.29%
6/6/2018,93.209,93.355,93.41,92.955,2.29K,-0.23%
6/5/2018,93.426,93.545,93.86,93.315,1.16K,-0.12%
6/4/2018,93.541,93.7,93.725,93.19,1.27K,-0.20%
6/1/2018,93.729,93.505,93.98,93.41,1.66K,0.23%
5/31/2018,93.514,93.59,93.755,93.25,1.49K,-0.17%
5/30/2018,93.67,94.35,94.465,93.555,0.71K,-0.71%
5/29/2018,94.339,93.885,94.5,93.78,0.96K,0.71%
5/28/2018,93.67,93.625,93.96,93.345,0.61K,0.00%
5/25/2018,93.67,93.25,93.755,93.25,0.38K,0.47%
5/24/2018,93.236,93.38,93.45,93.095,1.03K,-0.23%
5/23/2018,93.453,93.01,93.655,93.01,0.86K,0.42%
5/22/2018,93.066,93,93.16,92.765,0.46K,-0.08%
5/21/2018,93.136,93.15,93.52,92.975,1.41K,0.04%
5/18/2018,93.099,92.945,93.285,92.88,0.18K,0.18%
5/17/2018,92.93,92.76,93.02,92.58,0.25K,0.10%
5/16/2018,92.836,92.805,93.075,92.595,0.67K,0.20%
5/15/2018,92.647,92.07,92.895,92.055,0.68K,0.70%
5/14/2018,92.007,91.9,92.11,91.67,0.35K,0.04%
5/11/2018,91.966,92.09,92.18,91.785,0.18K,-0.11%
5/10/2018,92.071,92.56,92.595,91.96,0.31K,-0.40%
5/9/2018,92.439,92.54,92.8,92.255,0.25K,-0.08%
5/8/2018,92.513,92.105,92.68,92.07,0.25K,0.40%
5/7/2018,92.147,91.97,92.355,91.85,0.12K,0.21%
5/4/2018,91.953,91.83,92.26,91.75,0.16K,0.17%
5/3/2018,91.796,92.15,92.15,91.745,0.16K,-0.10%
5/2/2018,91.884,91.82,92.18,91.6,0.13K,0.09%
5/1/2018,91.805,91.215,91.89,91.215,0.20K,0.69%
4/30/2018,91.18,90.955,91.25,90.84,0.06K,0.32%
4/27/2018,90.893,90.95,91.27,90.83,0.17K,-0.02%
4/26/2018,90.915,90.525,90.95,90.285,0.24K,0.46%
4/25/2018,90.498,90.12,90.585,90.12,0.20K,0.46%
4/24/2018,90.082,90.275,90.37,90.045,0.32K,-0.19%
4/23/2018,90.255,89.66,90.31,89.635,0.28K,0.70%
4/20/2018,89.625,89.185,89.785,89.175,0.70K,0.41%
4/19/2018,89.26,88.95,89.18,88.865,0.03K,0.37%
4/18/2018,88.927,88.78,89.045,88.745,0.06K,0.15%
4/17/2018,88.798,88.655,88.93,88.515,0.11K,0.10%
4/16/2018,88.71,89.05,89.075,88.685,0.09K,-0.41%
4/13/2018,89.078,89.075,89.15,89,0.06K,0.05%
4/12/2018,89.031,88.79,89.24,88.79,0.21K,0.22%
4/11/2018,88.833,88.865,88.92,88.645,0.23K,-0.04%
4/10/2018,88.87,89.095,89.11,88.825,0.05K,-0.27%
4/9/2018,89.114,89.435,89.5,89.095,0.18K,-0.27%
4/6/2018,89.357,89.655,89.78,89.33,0.10K,-0.40%
4/5/2018,89.719,89.385,89.815,89.37,0.10K,0.40%
4/4/2018,89.358,89.38,89.445,89.15,0.05K,-0.09%
4/3/2018,89.439,89.295,89.535,89.295,0.03K,0.17%
4/2/2018,89.291,89.16,89.38,89.125,0.03K,-0.11%
3/29/2018,89.392,89.265,89.395,89.175,0.12K,0.11%
3/28/2018,89.294,88.725,89.4,88.6,0.20K,0.81%
3/27/2018,88.578,88.285,88.74,88.19,0.11K,0.43%
3/26/2018,88.199,88.625,88.65,88.205,0.09K,-0.48%
3/23/2018,88.628,88.8,88.815,88.585,0.03K,-0.47%
3/22/2018,89.048,88.75,89.05,88.6,0.07K,0.12%
3/21/2018,88.944,89.535,89.545,88.8,0.14K,-0.66%
3/20/2018,89.539,89,89.525,89,0.06K,0.23%
3/19/2018,89.332,89.76,89.94,89.32,25.84K,-0.52%
3/16/2018,89.797,89.685,89.95,89.45,26.09K,0.13%
3/15/2018,89.681,89.255,89.705,89.145,24.64K,0.51%
3/14/2018,89.227,89.22,89.425,89.095,14.13K,0.04%
3/13/2018,89.193,89.425,89.635,89.115,5.83K,-0.26%
3/12/2018,89.425,89.68,89.72,89.365,12.13K,-0.24%
3/9/2018,89.64,89.755,89.93,89.55,4.46K,-0.11%
3/8/2018,89.736,89.225,89.8,89.02,1.88K,0.62%
3/7/2018,89.185,89.05,89.32,88.915,1.30K,0.03%
3/6/2018,89.16,89.53,89.615,89.05,3.86K,-0.54%
3/5/2018,89.641,89.46,89.765,89.235,0.97K,0.15%
3/2/2018,89.511,89.82,89.87,89.455,1.11K,-0.41%
3/1/2018,89.881,90.255,90.49,89.775,1.21K,-0.31%
2/28/2018,90.156,89.945,90.25,89.85,0.57K,0.29%
2/27/2018,89.895,89.285,90.055,89.265,1.54K,0.53%
2/26/2018,89.42,89.475,89.605,89.055,0.64K,-0.01%
2/23/2018,89.433,89.32,89.6,89.3,0.26K,0.18%
2/22/2018,89.276,89.69,89.78,89.19,0.39K,-0.31%
2/21/2018,89.553,89.35,89.665,89.135,0.74K,0.30%
2/20/2018,89.281,88.78,89.32,88.78,0.62K,0.69%
2/19/2018,88.673,88.655,89.005,88.525,0.20K,0.00%
2/16/2018,88.673,88.18,88.82,87.83,0.39K,0.57%
2/15/2018,88.17,88.54,88.54,88.115,0.87K,-0.55%
2/14/2018,88.66,89.235,89.675,88.5,1.48K,-0.66%
2/13/2018,89.252,89.74,89.745,89.16,0.77K,-0.57%
2/12/2018,89.766,89.92,89.955,89.65,0.45K,-0.26%
2/9/2018,90.004,89.83,90.115,89.715,0.48K,0.23%
2/8/2018,89.796,89.83,90.14,89.595,0.47K,0.00%
2/7/2018,89.798,89.165,89.955,89.07,0.50K,0.73%
2/6/2018,89.151,89.15,89.6,88.93,0.62K,0.08%
2/5/2018,89.08,88.915,89.235,88.56,0.43K,0.42%
2/2/2018,88.706,88.185,88.925,88.125,0.50K,0.59%
2/1/2018,88.19,88.64,88.85,88.1,0.23K,-0.50%
1/31/2018,88.634,88.64,88.8,88.335,0.26K,-0.06%
1/30/2018,88.684,88.86,89.125,88.435,0.23K,-0.13%
1/29/2018,88.801,88.58,89.095,88.58,0.26K,0.25%
1/26/2018,88.576,88.86,88.865,88.29,0.21K,-0.36%
1/25/2018,88.892,88.735,89.03,87.935,0.43K,0.24%
1/24/2018,88.676,89.535,89.535,88.645,0.39K,-1.00%
1/23/2018,89.57,89.82,90.015,89.555,0.11K,-0.32%
1/22/2018,89.861,89.935,90.16,89.84,0.15K,-0.18%
1/19/2018,90.02,89.93,90.115,89.66,0.12K,0.08%
1/18/2018,89.947,90.31,90.37,89.88,0.13K,-0.02%
1/17/2018,89.968,89.655,90.295,89.62,0.15K,0.17%
1/16/2018,89.811,90.005,90.235,89.805,0.13K,-0.62%
1/15/2018,90.375,90.28,90.335,89.74,0.30K,0.00%
1/12/2018,90.375,91.17,91.235,90.26,0.30K,-0.96%
1/11/2018,91.248,91.67,91.92,91.195,0.16K,-0.49%
1/10/2018,91.7,91.8,91.935,91.34,0.26K,-0.23%
1/9/2018,91.915,91.77,92.02,91.67,0.13K,0.17%
1/8/2018,91.76,91.32,91.775,91.32,0.10K,0.46%
1/5/2018,91.343,91.25,91.485,91.215,0.10K,0.10%
1/4/2018,91.251,91.645,91.645,91.2,0.09K,-0.34%
1/3/2018,91.566,91.305,91.62,91.265,0.07K,0.34%
1/2/2018,91.253,91.55,91.58,91.2,0.26K,-0.27%
12/29/2017,91.501,91.91,91.91,91.495,0.06K,-0.52%
12/28/2017,91.975,92.185,92.185,91.975,0.02K,-0.34%
12/27/2017,92.287,92.505,92.505,92.3,0.01K,-0.20%
12/26/2017,92.476,92.56,92.56,92.445,0.01K,-0.13%
12/22/2017,92.599,92.65,92.765,92.65,0.00K,0.07%
12/21/2017,92.537,92.655,92.655,92.635,0.01K,-0.02%
12/20/2017,92.556,92.7,92.775,92.51,0.02K,-0.15%
12/19/2017,92.692,92.96,92.96,92.745,0.04K,-0.59%
12/18/2017,93.239,93.495,93.555,92.915,19.53K,-0.24%
12/15/2017,93.463,93.15,93.515,92.935,24.60K,0.44%
12/14/2017,93.051,92.965,93.35,92.86,39.19K,0.03%
12/13/2017,93.024,93.64,93.7,92.97,16.85K,-0.72%
12/12/2017,93.7,93.535,93.825,93.38,8.32K,0.25%
12/11/2017,93.47,93.48,93.585,93.245,15.59K,-0.02%
12/8/2017,93.489,93.44,93.7,93.41,5.92K,0.08%
12/7/2017,93.414,93.235,93.425,93.15,2.48K,0.19%
12/6/2017,93.237,92.99,93.265,92.82,2.20K,0.25%
12/5/2017,93.004,92.72,93.1,92.695,2.19K,0.16%
12/4/2017,92.859,92.805,93.055,92.7,8.27K,0.34%
12/1/2017,92.541,92.615,92.9,92.265,0.98K,-0.17%
11/30/2017,92.697,92.9,93.13,92.375,1.13K,-0.11%
11/29/2017,92.802,92.88,93.06,92.65,0.76K,-0.11%
11/28/2017,92.908,92.51,92.915,92.47,0.64K,0.41%
11/27/2017,92.53,92.4,92.55,92.13,0.81K,0.14%
11/24/2017,92.402,92.775,92.86,92.31,0.78K,-0.45%
11/23/2017,92.82,92.87,92.89,92.7,0.29K,0.00%
11/22/2017,92.82,93.53,93.55,92.82,0.75K,-0.78%
11/21/2017,93.547,93.675,93.75,93.5,0.21K,-0.14%
11/20/2017,93.677,93.41,93.69,93.175,0.29K,0.45%
11/17/2017,93.255,93.39,93.515,93.12,0.42K,-0.31%
11/16/2017,93.549,93.45,93.595,93.395,0.16K,0.14%
11/15/2017,93.416,93.45,93.465,93.025,0.34K,-0.01%
11/14/2017,93.428,94.095,94.095,93.345,0.46K,-0.70%
11/13/2017,94.083,94.1,94.225,94,0.17K,0.11%
11/10/2017,93.983,94.045,94.225,93.86,0.47K,-0.07%
11/9/2017,94.047,94.535,94.535,94.01,0.24K,-0.44%
11/8/2017,94.463,94.445,94.53,94.39,0.23K,-0.04%
11/7/2017,94.505,94.345,94.76,94.345,0.25K,0.14%
11/6/2017,94.372,94.535,94.67,94.325,0.39K,-0.21%
11/3/2017,94.568,94.31,94.625,93.945,0.28K,0.29%
11/2/2017,94.298,94.315,94.4,94.085,0.12K,-0.13%
11/1/2017,94.419,94.2,94.46,94.16,0.15K,0.29%
10/31/2017,94.144,94.075,94.285,94.075,0.29K,-0.03%
10/30/2017,94.169,94.43,94.505,94.07,0.42K,-0.37%
10/27/2017,94.517,94.385,94.73,94.345,0.34K,0.33%
10/26/2017,94.204,93.17,94.245,93.09,0.47K,0.99%
10/25/2017,93.282,93.585,93.585,93.19,0.25K,-0.09%
10/24/2017,93.366,93.35,93.55,93.28,0.17K,-0.16%
10/23/2017,93.519,93.49,93.57,93.27,0.24K,0.25%
10/20/2017,93.289,93.05,93.365,92.95,0.20K,0.49%
10/19/2017,92.835,92.93,93.05,92.67,0.14K,-0.11%
10/18/2017,92.938,93.08,93.31,92.93,0.08K,-0.13%
10/17/2017,93.055,92.87,93.29,92.87,0.10K,0.20%
10/16/2017,92.871,92.745,92.86,92.655,0.09K,0.25%
10/13/2017,92.64,92.565,92.805,92.315,0.09K,0.03%
10/12/2017,92.613,92.435,92.705,92.37,0.13K,0.07%
10/11/2017,92.545,92.705,92.85,92.435,0.10K,-0.30%
10/10/2017,92.821,93.24,93.24,92.68,0.20K,-0.43%
10/9/2017,93.225,93.315,93.355,93.195,0.06K,-0.15%
10/6/2017,93.366,93.57,93.8,93.345,0.19K,-0.18%
10/5/2017,93.533,93.075,93.53,93.03,0.05K,0.56%
10/4/2017,93.014,92.885,93.055,92.805,0.24K,-0.12%
10/3/2017,93.129,93.2,93.48,93,0.15K,0.00%
